km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,umr,jlh-pdk,harga
3,3,2,217,180,Tangerang,42851338,32451169,4890000000
3,2,1,44,40,Tangerang,42851339,32451170,4543403416
3,1,0,90,120,Tangerang,42851340,32451171,1990000000
3,3,1,62,60,Tangerang,42851341,32451172,4543403416
3,2,2,250,300,Tangerang,42851342,32451173,6200000000
3,2,1,47,84,Tangerang,42851343,32451174,4543403416
3,2,1,36,72,Tangerang,42851344,32451175,4543403416
3,3,4,1600,2099,Tangerang,42851345,32451176,32000000000
3,3,0,500,412,Tangerang,42851346,32451177,16000000000
3,3,1,150,251,Tangerang,42851347,32451178,2950000000
3,3,1,36,60,Tangerang,42851348,32451179,4543403416
3,2,0,195,120,Tangerang,42851349,32451180,6000000000
3,2,2,48,60,Tangerang,42851350,32451181,4543403416
3,3,1,150,112,Tangerang,42851351,32451182,2000000000
3,3,2,41,72,Tangerang,42851352,32451183,4543403416
3,2,0,300,261,Tangerang,42851353,32451184,2800000000
3,2,1,100,72,Tangerang,42851354,32451185,1800000000
3,2,1,60,60,Tangerang,42851355,32451186,4543403416
3,3,2,196,128,Tangerang,42851356,32451187,2000000000
3,3,1,50,50,Tangerang,42851357,32451188,1020000000
3,2,1,250,144,Tangerang,42851358,32451189,2720000000
3,2,1,114,84,Tangerang,42851359,32451190,2300000000
3,2,1,135,110,Tangerang,42851360,32451191,1150000000
3,2,0,72,90,Tangerang,42851361,32451192,1150000000
3,2,1,60,70,Tangerang,42851362,32451193,4543403416
3,2,1,27,60,Tangerang,42851363,32451194,4543403416
3,2,3,370,258,Tangerang,42851364,32451195,6100000000
3,2,2,180,136,Tangerang,42851365,32451196,2600000000
3,2,1,66,60,Tangerang,42851366,32451197,1780000000
3,2,2,385,265,Tangerang,42851367,32451198,13200000000
3,2,2,358,200,Tangerang,42851368,32451199,9790000000
3,2,1,102,80,Tangerang,42851369,32451200,1940000000
3,3,2,129,128,Tangerang,42851370,32451201,3100000000
3,3,2,485,264,Tangerang,42851371,32451202,13400000000
3,2,0,242,136,Tangerang,42851372,32451203,6000000000
3,3,1,86,66,Tangerang,42851373,32451204,1900000000
3,2,2,217,180,Tangerang,42851374,32451205,4900000000
3,2,0,450,240,Tangerang,42851375,32451206,7500000000
3,2,2,125,98,Tangerang,42851376,32451207,2050000000
3,3,1,150,220,Tangerang,42851377,32451208,2350000000
3,2,1,175,200,Tangerang,42851378,32451209,2000000000
3,2,1,120,225,Tangerang,42851379,32451210,3300000000
3,2,2,280,300,Tangerang,42851380,32451211,3900000000
3,2,2,168,135,Tangerang,42851381,32451212,2550000000
3,2,2,97,98,Tangerang,42851382,32451213,1780000000
3,1,2,135,136,Tangerang,42851383,32451214,2300000000
3,2,0,155,162,Tangerang,42851384,32451215,3200000000
3,3,0,128,84,Tangerang,42851385,32451216,2400000000
3,2,1,120,72,Tangerang,42851386,32451217,1200000000
3,3,2,125,98,Tangerang,42851387,32451218,2050000000
3,2,1,130,98,Tangerang,42851388,32451219,2150000000
3,1,1,90,112,Tangerang,42851389,32451220,1670000000
3,2,1,56,72,Tangerang,42851390,32451221,1300000000
3,3,1,140,162,Tangerang,42851391,32451222,1350000000
3,2,0,89,84,Tangerang,42851392,32451223,3000000000
3,3,1,80,89,Tangerang,42851393,32451224,1280000000
3,3,1,144,144,Tangerang,42851394,32451225,3100000000
3,3,1,180,180,Tangerang,42851395,32451226,6100000000
3,3,2,55,60,Tangerang,42851396,32451227,4543403416
3,3,1,60,112,Tangerang,42851397,32451228,1570000000
3,2,1,54,140,Tangerang,42851398,32451229,1750000000
3,3,1,92,112,Tangerang,42851399,32451230,2500000000
3,2,1,77,140,Tangerang,42851400,32451231,1750000000
3,2,2,200,264,Tangerang,42851401,32451232,4200000000
3,3,2,260,200,Tangerang,42851402,32451233,4500000000
3,2,1,120,162,Tangerang,42851403,32451234,2500000000
3,2,1,300,264,Tangerang,42851404,32451235,1300000000
3,3,0,450,900,Tangerang,42851405,32451236,7000000000
3,2,1,205,200,Tangerang,42851406,32451237,2500000000
3,2,0,480,295,Tangerang,42851407,32451238,12000000000
3,1,1,240,340,Tangerang,42851408,32451239,7000000000
3,2,2,300,240,Tangerang,42851409,32451240,6250000000
3,1,2,320,295,Tangerang,42851410,32451241,5800000000
3,3,2,350,224,Tangerang,42851411,32451242,6900000000
3,2,2,1,396,Tangerang,42851412,32451243,17000000000
3,1,1,84,72,Tangerang,42851413,32451244,1600000000
3,2,1,225,273,Tangerang,42851414,32451245,3000000000
3,1,1,225,152,Tangerang,42851415,32451246,2800000000
3,2,2,83,80,Tangerang,42851416,32451247,1300000000
3,3,1,74,40,Tangerang,42851417,32451248,4543403416
3,3,2,240,200,Tangerang,42851418,32451249,4500000000
3,3,1,159,162,Tangerang,42851419,32451250,2950000000
3,3,1,51,84,Tangerang,42851420,32451251,1100000000
3,2,2,360,280,Tangerang,42851421,32451252,5500000000
3,2,1,41,72,Tangerang,42851422,32451253,4543403416
3,2,1,50,90,Tangerang,42851423,32451254,1350000000
3,2,1,120,126,Tangerang,42851424,32451255,2700000000
3,2,0,225,300,Tangerang,42851425,32451256,5500000000
3,2,1,70,120,Tangerang,42851426,32451257,1110000000
3,3,2,100,162,Tangerang,42851427,32451258,1700000000
3,2,2,290,264,Tangerang,42851428,32451259,5950000000
3,2,2,425,585,Tangerang,42851429,32451260,15000000000
3,2,1,120,190,Tangerang,42851430,32451261,1850000000
3,3,1,175,300,Tangerang,42851431,32451262,4990000000
3,2,2,95,80,Tangerang,42851432,32451263,1250000000
3,2,3,1046,801,Tangerang,42851433,32451264,28000000000
3,3,1,196,153,Tangerang,42851434,32451265,4540000000
3,3,0,170,200,Tangerang,42851435,32451266,2100000000
3,2,0,200,136,Tangerang,42851436,32451267,2900000000
3,3,1,78,70,Tangerang,42851437,32451268,1850000000
3,3,1,33,60,Tangerang,42851438,32451269,4543403416
3,2,2,51,60,Tangerang,42851439,32451270,4543403416
3,3,2,212,144,Tangerang,42851440,32451271,3500000000
3,3,1,96,72,Tangerang,42851441,32451272,4543403416
3,2,1,350,200,Tangerang,42851442,32451273,3900000000
3,2,3,287,198,Tangerang,42851443,32451274,8390000000
3,2,1,73,77,Tangerang,42851444,32451275,1750000000
3,3,1,51,72,Tangerang,42851445,32451276,4543403416
3,2,1,55,60,Tangerang,42851446,32451277,4543403416
3,2,0,600,400,Tangerang,42851447,32451278,8500000000
3,2,1,49,40,Tangerang,42851448,32451279,4543403416
3,3,1,77,55,Tangerang,42851449,32451280,1950000000
3,2,0,60,60,Tangerang,42851450,32451281,4543403416
3,3,0,200,630,Tangerang,42851451,32451282,5500000000
3,2,1,600,425,Tangerang,42851452,32451283,9500000000
3,3,1,200,162,Tangerang,42851453,32451284,3300000000
3,1,2,116,96,Tangerang,42851454,32451285,2960000000
3,2,2,180,144,Tangerang,42851455,32451286,1990000000
3,3,2,216,148,Tangerang,42851456,32451287,1700000000
3,3,8,1600,2099,Tangerang,42851457,32451288,35000000000
3,1,1,90,72,Tangerang,42851458,32451289,1050000000
3,3,1,70,50,Tangerang,42851459,32451290,1500000000
3,2,0,107,208,Tangerang,42851460,32451291,5000000000
3,2,0,550,375,Tangerang,42851461,32451292,6500000000
3,2,1,120,98,Tangerang,42851462,32451293,1140000000
3,2,0,235,136,Tangerang,42851463,32451294,4000000000
3,2,1,63,48,Tangerang,42851464,32451295,1400000000
3,3,2,140,96,Tangerang,42851465,32451296,2350000000
3,2,1,120,150,Tangerang,42851466,32451297,2500000000
3,3,1,73,60,Tangerang,42851467,32451298,1250000000
3,2,2,130,128,Tangerang,42851468,32451299,2300000000
3,2,2,137,105,Tangerang,42851469,32451300,2800000000
3,2,0,200,144,Tangerang,42851470,32451301,3000000000
3,3,0,264,400,Tangerang,42851471,32451302,5200000000
3,2,2,116,96,Tangerang,42851472,32451303,2960000000
3,2,2,135,105,Tangerang,42851473,32451304,3830000000
3,2,2,138,124,Tangerang,42851474,32451305,3190000000
3,2,3,287,198,Tangerang,42851475,32451306,8390000000
3,3,1,100,126,Tangerang,42851476,32451307,1300000000
3,3,1,40,70,Tangerang,42851477,32451308,4543403416
3,2,1,300,155,Tangerang,42851478,32451309,2300000000
3,2,1,71,70,Tangerang,42851479,32451310,1600000000
3,2,1,65,90,Tangerang,42851480,32451311,1250000000
3,2,0,850,1110,Tangerang,42851481,32451312,25000000000
3,2,1,105,108,Tangerang,42851482,32451313,2000000000
3,1,2,242,136,Tangerang,42851483,32451314,5950000000
3,2,0,350,200,Tangerang,42851484,32451315,4700000000
3,3,2,240,300,Tangerang,42851485,32451316,4000000000
3,2,2,135,128,Tangerang,42851486,32451317,1250000000
3,2,2,120,96,Tangerang,42851487,32451318,4543403416
3,2,2,800,700,Tangerang,42851488,32451319,12500000000
3,3,1,347,286,Tangerang,42851489,32451320,5000000000
3,1,1,135,105,Tangerang,42851490,32451321,3830000000
3,2,0,50,72,Tangerang,42851491,32451322,4543403416
3,2,0,50,72,Tangerang,42851492,32451323,4543403416
3,2,2,595,383,Tangerang,42851493,32451324,7600000000
3,2,1,69,74,Tangerang,42851494,32451325,1200000000
3,2,2,60,53,Tangerang,42851495,32451326,4543403416
3,2,2,18,144,Tangerang,42851496,32451327,3590000000
3,2,1,92,119,Tangerang,42851497,32451328,2550000000
3,2,1,128,144,Tangerang,42851498,32451329,3100000000
3,2,3,250,372,Tangerang,42851499,32451330,9700000000
3,2,3,182,181,Tangerang,42851500,32451331,3100000000
3,2,1,85,90,Tangerang,42851501,32451332,1250000000
3,2,0,130,135,Tangerang,42851502,32451333,1800000000
3,2,0,80,112,Tangerang,42851503,32451334,4543403416
3,2,2,750,847,Tangerang,42851504,32451335,27000000000
3,3,2,350,377,Tangerang,42851505,32451336,7000000000
3,2,1,218,144,Tangerang,42851506,32451337,5000000000
3,2,1,218,144,Tangerang,42851507,32451338,5000000000
3,3,1,78,72,Tangerang,42851508,32451339,4543403416
3,3,1,218,144,Tangerang,42851509,32451340,5000000000
3,2,0,257,180,Tangerang,42851510,32451341,5320000000
3,3,1,218,144,Tangerang,42851511,32451342,5000000000
3,2,2,180,240,Tangerang,42851512,32451343,3000000000
3,2,1,218,144,Tangerang,42851513,32451344,5000000000
3,2,1,65,60,Tangerang,42851514,32451345,4543403416
3,2,1,218,144,Tangerang,42851515,32451346,5000000000
3,2,2,120,98,Tangerang,42851516,32451347,2000000000
3,2,1,218,144,Tangerang,42851517,32451348,5000000000
3,2,2,200,144,Tangerang,42851518,32451349,2000000000
3,2,1,39,60,Tangerang,42851519,32451350,4543403416
3,2,1,78,72,Tangerang,42851520,32451351,4543403416
3,2,1,200,154,Tangerang,42851521,32451352,1200000000
3,3,0,230,135,Tangerang,42851522,32451353,2500000000
3,3,1,180,120,Tangerang,42851523,32451354,1200000000
3,3,0,257,180,Tangerang,42851524,32451355,5320000000
3,2,1,185,200,Tangerang,42851525,32451356,3500000000
3,2,2,58,60,Tangerang,42851526,32451357,1200000000
3,2,2,80,105,Tangerang,42851527,32451358,1500000000
3,2,2,350,214,Tangerang,42851528,32451359,4600000000
3,2,1,300,222,Tangerang,42851529,32451360,5600000000
3,3,2,212,144,Tangerang,42851530,32451361,3200000000
3,2,2,280,220,Tangerang,42851531,32451362,8300000000
3,3,2,350,560,Tangerang,42851532,32451363,9000000000
3,2,1,62,50,Tangerang,42851533,32451364,1500000000
3,2,1,160,250,Tangerang,42851534,32451365,3500000000
3,3,1,115,126,Tangerang,42851535,32451366,2200000000
3,2,1,130,128,Tangerang,42851536,32451367,3900000000
3,2,2,95,144,Tangerang,42851537,32451368,2400000000
3,3,1,120,150,Tangerang,42851538,32451369,3000000000
3,3,2,155,300,Tangerang,42851539,32451370,4300000000
3,2,1,270,420,Tangerang,42851540,32451371,4800000000
3,2,2,400,330,Tangerang,42851541,32451372,4200000000
3,3,2,271,216,Tangerang,42851542,32451373,4230000000
3,2,1,100,160,Tangerang,42851543,32451374,1350000000
3,2,1,62,66,Tangerang,42851544,32451375,1900000000
3,3,1,36,60,Tangerang,42851545,32451376,4543403416
3,3,1,80,125,Tangerang,42851546,32451377,4543403416
3,2,1,192,128,Tangerang,42851547,32451378,3000000000
3,3,1,126,72,Tangerang,42851548,32451379,1500000000
3,3,2,350,200,Tangerang,42851549,32451380,11500000000
3,2,1,72,72,Tangerang,42851550,32451381,4543403416
3,2,0,45,60,Tangerang,42851551,32451382,4543403416
3,3,0,45,60,Tangerang,42851552,32451383,4543403416
3,3,0,45,60,Tangerang,42851553,32451384,4543403416
3,2,0,45,60,Tangerang,42851554,32451385,4543403416
3,2,0,45,60,Tangerang,42851555,32451386,4543403416
3,3,0,45,60,Tangerang,42851556,32451387,4543403416
3,3,0,45,60,Tangerang,42851557,32451388,4543403416
3,2,0,45,60,Tangerang,42851558,32451389,4543403416
3,3,0,45,60,Tangerang,42851559,32451390,4543403416
3,3,0,45,60,Tangerang,42851560,32451391,4543403416
3,2,0,45,60,Tangerang,42851561,32451392,4543403416
3,3,0,45,60,Tangerang,42851562,32451393,4543403416
3,2,1,62,50,Tangerang,42851563,32451394,1500000000
3,2,0,102,90,Tangerang,42851564,32451395,4543403416
3,2,1,70,98,Tangerang,42851565,32451396,1500000000
3,2,1,270,420,Tangerang,42851566,32451397,4800000000
3,2,1,130,128,Tangerang,42851567,32451398,3900000000
3,3,1,40,60,Tangerang,42851568,32451399,4543403416
3,2,2,85,72,Tangerang,42851569,32451400,1870000000
3,3,0,200,136,Tangerang,42851570,32451401,2600000000
3,3,1,70,98,Tangerang,42851571,32451402,1500000000
3,3,0,160,128,Tangerang,42851572,32451403,2250000000
3,3,1,62,70,Tangerang,42851573,32451404,4543403416
3,3,2,67,60,Tangerang,42851574,32451405,4543403416
3,3,1,120,150,Tangerang,42851575,32451406,3000000000
3,3,2,65,60,Tangerang,42851576,32451407,4543403416
3,1,1,200,153,Tangerang,42851577,32451408,4500000000
3,2,2,400,330,Tangerang,42851578,32451409,4450000000
3,3,2,65,60,Tangerang,42851579,32451410,4543403416
3,1,1,160,250,Tangerang,42851580,32451411,3500000000
3,3,2,120,126,Tangerang,42851581,32451412,2700000000
3,3,2,65,60,Tangerang,42851582,32451413,4543403416
3,2,2,155,300,Tangerang,42851583,32451414,4300000000
3,3,2,65,60,Tangerang,42851584,32451415,4543403416
3,2,1,45,96,Tangerang,42851585,32451416,4543403416
3,2,2,65,60,Tangerang,42851586,32451417,4543403416
3,1,0,150,129,Tangerang,42851587,32451418,1350000000
3,2,1,60,48,Tangerang,42851588,32451419,1000000000
3,2,1,95,96,Tangerang,42851589,32451420,1650000000
3,3,3,180,160,Tangerang,42851590,32451421,1700000000
3,1,1,68,56,Tangerang,42851591,32451422,1150000000
3,3,0,53,60,Tangerang,42851592,32451423,1100000000
3,2,1,68,56,Tangerang,42851593,32451424,1400000000
3,3,1,92,126,Tangerang,42851594,32451425,2400000000
3,2,2,300,377,Tangerang,42851595,32451426,7000000000
3,1,2,80,60,Tangerang,42851596,32451427,1350000000
3,3,2,74,50,Tangerang,42851597,32451428,1200000000
3,2,0,70,81,Tangerang,42851598,32451429,4543403416
3,1,0,65,72,Tangerang,42851599,32451430,4543403416
3,2,0,70,81,Tangerang,42851600,32451431,4543403416
3,2,2,500,377,Tangerang,42851601,32451432,6750000000
3,2,1,92,126,Tangerang,42851602,32451433,2550000000
3,2,1,300,377,Tangerang,42851603,32451434,6850000000
3,3,1,143,102,Tangerang,42851604,32451435,1050000000
3,3,2,285,220,Tangerang,42851605,32451436,8300000000
3,3,2,65,60,Tangerang,42851606,32451437,4543403416
3,3,1,150,112,Tangerang,42851607,32451438,2300000000
3,3,0,103,84,Tangerang,42851608,32451439,1600000000
3,3,0,250,602,Tangerang,42851609,32451440,3600000000
3,2,0,103,84,Tangerang,42851610,32451441,1550000000
3,2,0,180,230,Tangerang,42851611,32451442,2950000000
3,2,0,183,182,Tangerang,42851612,32451443,3100000000
3,3,0,91,90,Tangerang,42851613,32451444,1350000000
3,2,0,200,170,Tangerang,42851614,32451445,3200000000
3,3,0,220,150,Tangerang,42851615,32451446,2500000000
3,2,0,150,105,Tangerang,42851616,32451447,1700000000
3,2,1,205,200,Tangerang,42851617,32451448,2500000000
3,3,2,65,60,Tangerang,42851618,32451449,4543403416
3,3,0,120,90,Tangerang,42851619,32451450,1350000000
3,2,0,130,125,Tangerang,42851620,32451451,1500000000
3,2,0,360,300,Tangerang,42851621,32451452,5200000000
3,2,0,400,1250,Tangerang,42851622,32451453,8300000000
3,2,1,50,102,Tangerang,42851623,32451454,4543403416
3,2,2,750,847,Tangerang,42851624,32451455,27000000000
3,2,1,300,288,Tangerang,42851625,32451456,4500000000
3,2,2,750,847,Tangerang,42851626,32451457,27000000000
3,2,1,144,162,Tangerang,42851627,32451458,2800000000
3,2,0,110,220,Tangerang,42851628,32451459,1600000000
3,4,1,92,126,Tangerang,42851629,32451460,2600000000
3,3,1,170,105,Tangerang,42851630,32451461,2200000000
3,2,0,64,90,Tangerang,42851631,32451462,4543403416
3,3,2,275,144,Tangerang,42851632,32451463,2790000000
3,2,1,68,56,Tangerang,42851633,32451464,1350000000
3,3,1,50,60,Tangerang,42851634,32451465,4543403416
3,3,0,196,153,Tangerang,42851635,32451466,4740000000
3,1,4,600,700,Tangerang,42851636,32451467,21000000000
3,3,0,750,847,Tangerang,42851637,32451468,27000000000
3,3,1,80,108,Tangerang,42851638,32451469,1370000000
3,2,1,120,120,Tangerang,42851639,32451470,2100000000
3,3,0,350,277,Tangerang,42851640,32451471,3570000000
3,3,0,136,160,Tangerang,42851641,32451472,1050000000
3,2,2,55,45,Tangerang,42851642,32451473,1700000000
3,3,0,77,147,Tangerang,42851643,32451474,1900000000
3,2,2,166,163,Tangerang,42851644,32451475,2500000000
3,1,2,750,847,Tangerang,42851645,32451476,27000000000
3,2,2,300,120,Tangerang,42851646,32451477,2500000000
3,1,0,150,120,Tangerang,42851647,32451478,1180000000
3,3,1,160,250,Tangerang,42851648,32451479,3600000000
3,3,2,750,847,Tangerang,42851649,32451480,27000000000
3,3,2,52,66,Tangerang,42851650,32451481,4543403416
3,2,2,220,135,Tangerang,42851651,32451482,2980000000
3,2,2,750,847,Tangerang,42851652,32451483,27000000000
3,3,0,550,467,Tangerang,42851653,32451484,5480000000
3,2,0,160,96,Tangerang,42851654,32451485,1200000000
3,2,0,75,62,Tangerang,42851655,32451486,1550000000
3,2,0,27,72,Tangerang,42851656,32451487,4543403416
3,4,0,126,126,Tangerang,42851657,32451488,2500000000
3,2,2,750,847,Tangerang,42851658,32451489,27000000000
3,3,1,218,144,Tangerang,42851659,32451490,5000000000
3,2,1,218,144,Tangerang,42851660,32451491,5000000000
3,2,1,100,112,Tangerang,42851661,32451492,1850000000
3,2,2,147,153,Tangerang,42851662,32451493,3500000000
3,3,3,278,209,Tangerang,42851663,32451494,5000000000
3,2,3,261,176,Tangerang,42851664,32451495,5000000000
3,2,0,63,90,Tangerang,42851665,32451496,1400000000
3,2,1,218,144,Tangerang,42851666,32451497,5000000000
3,2,2,218,144,Tangerang,42851667,32451498,5000000000
3,3,1,40,84,Tangerang,42851668,32451499,4543403416
3,2,2,218,144,Tangerang,42851669,32451500,5000000000
3,2,1,40,60,Tangerang,42851670,32451501,4543403416
3,2,0,150,112,Tangerang,42851671,32451502,2300000000
3,2,0,144,72,Tangerang,42851672,32451503,1700000000
3,2,1,66,112,Tangerang,42851673,32451504,1700000000
3,2,1,45,52,Tangerang,42851674,32451505,1200000000
3,2,1,83,82,Tangerang,42851675,32451506,1000000000
3,2,0,72,72,Tangerang,42851676,32451507,1000000000
3,2,2,65,50,Tangerang,42851677,32451508,1120000000
3,2,2,126,200,Tangerang,42851678,32451509,2300000000
3,2,1,130,180,Tangerang,42851679,32451510,2160000000
3,1,1,84,84,Tangerang,42851680,32451511,4543403416
3,2,0,120,150,Tangerang,42851681,32451512,3000000000
3,1,1,114,105,Tangerang,42851682,32451513,2200000000
3,3,2,175,229,Tangerang,42851683,32451514,4250000000
3,2,1,131,126,Tangerang,42851684,32451515,1350000000
3,2,2,65,60,Tangerang,42851685,32451516,4543403416
3,2,0,300,180,Tangerang,42851686,32451517,1110000000
3,2,0,80,63,Tangerang,42851687,32451518,1590000000
3,1,0,350,280,Tangerang,42851688,32451519,6250000000
3,3,1,393,247,Tangerang,42851689,32451520,7200000000
3,2,2,65,60,Tangerang,42851690,32451521,4543403416
3,3,0,400,377,Tangerang,42851691,32451522,6980000000
3,2,1,140,180,Tangerang,42851692,32451523,2400000000
3,2,0,38,60,Tangerang,42851693,32451524,4543403416
3,3,0,60,90,Tangerang,42851694,32451525,4543403416
3,3,1,45,86,Tangerang,42851695,32451526,4543403416
3,2,2,65,60,Tangerang,42851696,32451527,4543403416
3,1,0,200,136,Tangerang,42851697,32451528,2600000000
3,2,2,65,60,Tangerang,42851698,32451529,4543403416
3,3,2,250,194,Tangerang,42851699,32451530,3200000000
3,1,2,65,60,Tangerang,42851700,32451531,4543403416
3,2,2,270,160,Tangerang,42851701,32451532,4000000000
3,2,2,485,264,Tangerang,42851702,32451533,14100000000
3,2,0,70,90,Tangerang,42851703,32451534,1250000000
3,3,2,218,180,Tangerang,42851704,32451535,3620000000
3,2,1,280,180,Tangerang,42851705,32451536,7490000000
3,3,0,287,260,Tangerang,42851706,32451537,5000000000
3,2,0,70,98,Tangerang,42851707,32451538,1500000000
3,3,0,50,61,Tangerang,42851708,32451539,4543403416
